"COUNTY_ID","DB_ID","STATE_ID","NAME","SIZE_CODE","ACCOUNTS","USPS_STATE_CODE"
1527,0,25,"ANDREW",8,3069,"003"
1528,0,25,"ATCHISON",9,196,"005"
1529,0,25,"AUDRAIN",9,1114,"007"
1530,0,25,"BARRY",9,1498,"009"
1531,0,25,"BARTON",9,851,"011"
1532,0,25,"BATES",9,1249,"013"
1533,0,25,"BENTON",9,1619,"015"
1534,0,25,"BOLLINGER",9,797,"017"
1535,0,25,"BOONE",8,5350,"019"
1536,0,25,"BUCHANAN",8,2161,"021"
1537,0,25,"BUTLER",9,602,"023"
1538,0,25,"CALDWELL",9,503,"025"
1539,0,25,"CALLAWAY",9,4785,"027"
1540,0,25,"CAMDEN",9,3358,"029"
1541,0,25,"CAPE GIRARDEAU",8,4677,"031"
1542,0,25,"CARROLL",9,469,"033"
1543,0,25,"CARTER",9,2747,"035"
1544,0,25,"CASS",7,12718,"037"
1545,0,25,"CEDAR",9,348,"039"
1546,0,25,"CHARITON",9,204,"041"
1547,0,25,"CHRISTIAN",8,4314,"043"
1548,0,25,"CLARK",9,222,"045"
1549,0,25,"CLAY",7,8383,"047"
1550,0,25,"CLINTON",7,943,"049"
1551,0,25,"COLE",8,467,"051"
1552,0,25,"COOPER",9,2642,"053"
1553,0,25,"CRAWFORD",9,1926,"055"
1554,0,25,"DADE",9,388,"057"
1555,0,25,"DALLAS",9,694,"059"
1556,0,25,"DAVIESS",9,1022,"061"
1557,0,25,"DEKALB",9,216,"063"
1558,0,25,"DENT",9,2113,"065"
1559,0,25,"DOUGLAS",9,560,"067"
1560,0,25,"DUNKLIN",9,1857,"069"
1561,0,25,"FRANKLIN",6,4558,"071"
1562,0,25,"GASCONADE",9,871,"073"
1563,0,25,"GENTRY",9,520,"075"
1564,0,25,"GREENE",8,16240,"077"
1565,0,25,"GRUNDY",9,336,"079"
1566,0,25,"HARRISON",9,332,"081"
1567,0,25,"HENRY",9,924,"083"
1568,0,25,"HICKORY",9,645,"085"
1569,0,25,"HOLT",9,253,"087"
1570,0,25,"HOWARD",9,737,"089"
1571,0,25,"HOWELL",9,1468,"091"
1572,0,25,"IRON",9,686,"093"
1573,0,25,"JACKSON",7,17595,"095"
1574,0,25,"JASPER",8,3210,"097"
1575,0,25,"JEFFERSON",6,10387,"099"
1576,0,25,"JOHNSON",9,1800,"101"
1577,0,25,"KNOX",9,127,"103"
1578,0,25,"LACLEDE",9,1424,"105"
1579,0,25,"LAFAYETTE",7,1623,"107"
1580,0,25,"LAWRENCE",9,4231,"109"
1581,0,25,"LEWIS",9,379,"111"
1582,0,25,"LINCOLN",6,3859,"113"
1583,0,25,"LINN",9,694,"115"
1584,0,25,"LIVINGSTON",9,211,"117"
1585,0,25,"MCDONALD",9,848,"119"
1586,0,25,"MACON",9,275,"121"
1587,0,25,"MADISON",9,264,"123"
1588,0,25,"MARIES",9,570,"125"
1589,0,25,"MARION",9,732,"127"
1590,0,25,"MERCER",9,85,"129"
1591,0,25,"MILLER",9,1528,"131"
1592,0,25,"MISSISSIPPI",9,490,"133"
1593,0,25,"MONITEAU",9,288,"135"
1594,0,25,"MONROE",9,199,"137"
1595,0,25,"MONTGOMERY",9,1156,"139"
1596,0,25,"MORGAN",9,970,"141"
1597,0,25,"NEW MADRID",9,1906,"143"
1598,0,25,"NEWTON",8,6573,"145"
1599,0,25,"NODAWAY",9,679,"147"
1600,0,25,"OREGON",9,434,"149"
1601,0,25,"OSAGE",9,2182,"151"
1602,0,25,"OZARK",9,337,"153"
1603,0,25,"PEMISCOT",9,1357,"155"
1604,0,25,"PERRY",9,1284,"157"
1605,0,25,"PETTIS",9,476,"159"
1606,0,25,"PHELPS",9,585,"161"
1607,0,25,"PIKE",9,861,"163"
1608,0,25,"PLATTE",7,5105,"165"
1609,0,25,"POLK",9,1104,"167"
1610,0,25,"PULASKI",9,2940,"169"
1611,0,25,"PUTNAM",9,23,"171"
1612,0,25,"RALLS",9,564,"173"
1613,0,25,"RANDOLPH",9,743,"175"
1614,0,25,"RAY",7,1758,"177"
1615,0,25,"REYNOLDS",9,612,"179"
1616,0,25,"RIPLEY",9,649,"181"
1617,0,25,"SAINT CHARLES",6,19068,"183"
1618,0,25,"SAINT CLAIR",9,216,"185"
1619,0,25,"SAINTE GENEVIEVE",9,239,"186"
1620,0,25,"SAINT FRANCOIS",9,3965,"187"
1621,0,25,"SAINT LOUIS",6,38596,"189"
1622,0,25,"SAINTE GENEVIEVE",0,2935,"193"
1623,0,25,"SALINE",9,1368,"195"
1624,0,25,"SCHUYLER",9,87,"197"
1625,0,25,"SCOTLAND",9,76,"199"
1626,0,25,"SCOTT",9,704,"201"
1627,0,25,"SHANNON",9,520,"203"
1628,0,25,"SHELBY",9,155,"205"
1629,0,25,"STODDARD",9,1555,"207"
1630,0,25,"STONE",9,2159,"209"
1631,0,25,"SULLIVAN",9,767,"211"
1632,0,25,"TANEY",9,2494,"213"
1633,0,25,"TEXAS",9,1157,"215"
1634,0,25,"VERNON",9,1133,"217"
1635,0,25,"WARREN",6,1627,"219"
1636,0,25,"WASHINGTON",9,2613,"221"
1637,0,25,"WAYNE",9,399,"223"
1638,0,25,"WEBSTER",8,813,"225"
1639,0,25,"WORTH",9,99,"227"
1640,0,25,"WRIGHT",9,758,"229"
1641,0,25,"SAINT LOUIS CITY",6,22680,"510"
1642,0,27,"VIP",0,1,"000"
1643,0,27,"BEAVERHEAD",9,426,"001"
1644,0,27,"BIG HORN",9,662,"003"
1645,0,27,"BLAINE",9,570,"005"
1646,0,27,"BROADWATER",9,162,"007"
1647,0,27,"CARBON",9,1018,"009"
1648,0,27,"CARTER",9,33,"011"
1649,0,27,"CASCADE",8,2635,"013"
1650,0,27,"CHOUTEAU",9,296,"015"
1651,0,27,"CUSTER",9,391,"017"
1652,0,27,"DANIELS",9,19,"019"
1653,0,27,"DAWSON",9,55,"021"
1654,0,27,"DEER LODGE",9,570,"023"
1655,0,27,"FALLON",9,431,"025"
1656,0,27,"FERGUS",9,359,"027"
1657,0,27,"FLATHEAD",8,3851,"029"
1658,0,27,"GALLATIN",8,5374,"031"
1659,0,27,"GARFIELD",9,106,"033"
1660,0,27,"GLACIER",9,313,"035"
1661,0,27,"GOLDEN VALLEY",9,0,"037"
1662,0,27,"GRANITE",9,209,"039"
2726,0,44,"LA SALLE",9,985,"283"
2727,0,44,"LAVACA",9,1964,"285"
2728,0,44,"LEE",9,362,"287"
2729,0,44,"LEON",9,1914,"289"
2730,0,44,"LIBERTY",6,6125,"291"
2731,0,44,"LIMESTONE",9,1552,"293"
2732,0,44,"LIPSCOMB",9,236,"295"
2733,0,44,"LIVE OAK",9,2712,"297"
2734,0,44,"LLANO",9,3778,"299"
2735,0,44,"LOVING",9,8,"301"
2736,0,44,"LUBBOCK",8,14160,"303"
2737,0,44,"LYNN",9,3265,"305"
2738,0,44,"MCCULLOCH",9,244,"307"
2739,0,44,"MCLENNAN",8,9317,"309"
2740,0,44,"MCMULLEN",9,662,"311"
2741,0,44,"MADISON",9,194,"313"
2742,0,44,"MARION",9,297,"315"
2743,0,44,"MARTIN",9,5458,"317"
2744,0,44,"MASON",9,100,"319"
2745,0,44,"MATAGORDA",9,4231,"321"
2746,0,44,"MAVERICK",9,2299,"323"
2747,0,44,"MEDINA",9,5839,"325"
2748,0,44,"MENARD",9,400,"327"
2749,0,44,"MIDLAND",8,11263,"329"
2750,0,44,"MILAM",9,2752,"331"
2751,0,44,"MILLS",9,1175,"333"
2752,0,44,"MITCHELL",9,711,"335"
2753,0,44,"MONTAGUE",9,1483,"337"
2754,0,44,"MONTGOMERY",6,69242,"339"
2755,0,44,"MOORE",9,1260,"341"
2756,0,44,"MORRIS",9,1726,"343"
2757,0,44,"MOTLEY",9,72,"345"
2758,0,44,"NACOGDOCHES",9,3149,"347"
2759,0,44,"NAVARRO",9,5659,"349"
2760,0,44,"NEWTON",9,363,"351"
2761,0,44,"NOLAN",9,694,"353"
2762,0,44,"NUECES",7,6403,"355"
2763,0,44,"OCHILTREE",9,427,"357"
2764,0,44,"OLDHAM",9,153,"359"
2765,0,44,"ORANGE",7,3084,"361"
2766,0,44,"PALO PINTO",9,2873,"363"
2767,0,44,"PANOLA",9,2765,"365"
2768,0,44,"PARKER",6,14530,"367"
2769,0,44,"PARMER",9,93,"369"
2770,0,44,"PECOS",9,1032,"371"
2771,0,44,"POLK",9,3296,"373"
2772,0,44,"POTTER",8,4929,"375"
2773,0,44,"PRESIDIO",9,348,"377"
2774,0,44,"RAINS",9,1370,"379"
2775,0,44,"RANDALL",8,5639,"381"
2776,0,44,"REAGAN",9,309,"383"
2777,0,44,"REAL",9,1203,"385"
2778,0,44,"RED RIVER",9,1220,"387"
2779,0,44,"REEVES",9,938,"389"
2780,0,44,"REFUGIO",9,1703,"391"
2781,0,44,"ROBERTS",9,50,"393"
2782,0,44,"ROBERTSON",9,1926,"395"
2783,0,44,"ROCKWALL",6,41876,"397"
2784,0,44,"RUNNELS",9,538,"399"
2785,0,44,"RUSK",9,1250,"401"
2786,0,44,"SABINE",9,1648,"403"
2787,0,44,"SAN AUGUSTINE",9,1123,"405"
2788,0,44,"SAN JACINTO",9,3629,"407"
2789,0,44,"SAN PATRICIO",7,8418,"409"
2790,0,44,"SAN SABA",9,427,"411"
2791,0,44,"SCHLEICHER",9,88,"413"
2792,0,44,"SCURRY",9,58,"415"
2793,0,44,"SHACKELFORD",9,264,"417"
2794,0,44,"SHELBY",9,1155,"419"
2795,0,44,"SHERMAN",9,280,"421"
2796,0,44,"SMITH",8,16156,"423"
2797,0,44,"SOMERVELL",9,250,"425"
2798,0,44,"STARR",9,1372,"427"
2799,0,44,"STEPHENS",9,2090,"429"
2800,0,44,"STERLING",9,0,"431"
2801,0,44,"STONEWALL",9,286,"433"
2802,0,44,"SUTTON",9,161,"435"
2803,0,44,"SWISHER",9,114,"437"
2804,0,44,"TARRANT",6,71292,"439"
2805,0,44,"TAYLOR",8,5288,"441"
2806,0,44,"TERRELL",9,74,"443"
2807,0,44,"TERRY",9,825,"445"
2808,0,44,"THROCKMORTON",9,194,"447"
2809,0,44,"TITUS",9,130,"449"
2810,0,44,"TOM GREEN",8,892,"451"
2811,0,44,"TRAVIS",7,27786,"453"
2812,0,44,"TRINITY",9,638,"455"
2813,0,44,"TYLER",9,2046,"457"
2814,0,44,"UPSHUR",8,3831,"459"
2815,0,44,"UPTON",9,407,"461"
2816,0,44,"UVALDE",9,2191,"463"
2817,0,44,"VAL VERDE",9,1911,"465"
2818,0,44,"VAN ZANDT",9,4951,"467"
2819,0,44,"VICTORIA",8,3177,"469"
2820,0,44,"WALKER",9,4675,"471"
2821,0,44,"WALLER",6,7653,"473"
2822,0,44,"WARD",9,1031,"475"
2823,0,44,"WASHINGTON",9,403,"477"
2824,0,44,"WEBB",8,7392,"479"
2825,0,44,"WHARTON",9,3150,"481"
2826,0,44,"WHEELER",9,312,"483"
2827,0,44,"WICHITA",8,3681,"485"
2828,0,44,"WILBARGER",9,106,"487"
2829,0,44,"WILLACY",9,713,"489"
2830,0,44,"WILLIAMSON",7,37932,"491"
2831,0,44,"WILSON",7,4986,"493"
2832,0,44,"WINKLER",9,745,"495"
2833,0,44,"WISE",9,19093,"497"
2834,0,44,"WOOD",9,1721,"499"
2835,0,44,"YOAKUM",9,509,"501"
2836,0,44,"YOUNG",9,239,"503"
2837,0,44,"ZAPATA",9,1722,"505"
2838,0,44,"ZAVALA",9,381,"507"
2839,0,45,"VIP",0,0,"000"
2840,0,45,"BEAVER",9,433,"001"
2841,0,45,"BOX ELDER",9,1823,"003"
2842,0,45,"CACHE",8,3476,"005"
2843,0,45,"CARBON",9,815,"007"
2844,0,45,"DAGGETT",9,145,"009"
2845,0,45,"DAVIS",7,10611,"011"
2846,0,45,"DUCHESNE",9,798,"013"
2847,0,45,"EMERY",9,470,"015"
2848,0,45,"GARFIELD",9,367,"017"
2849,0,45,"GRAND",9,105,"019"
2850,0,45,"IRON",9,1373,"021"
2851,0,45,"JUAB",9,1027,"023"
2852,0,45,"KANE",8,738,"025"
2853,0,45,"MILLARD",9,549,"027"
2854,0,45,"MORGAN",9,859,"029"
2855,0,45,"PIUTE",9,111,"031"
2856,0,45,"RICH",9,302,"033"
2857,0,45,"SALT LAKE",7,36611,"035"
2858,0,45,"SAN JUAN",9,1204,"037"
2859,0,45,"SANPETE",9,959,"039"
2860,0,45,"SEVIER",9,997,"041"
2861,0,45,"SUMMIT",9,2798,"043"
2862,0,45,"TOOELE",9,2669,"045"
2863,0,45,"UINTAH",9,2408,"047"
2864,0,45,"UTAH",8,15907,"049"
2865,0,45,"WASATCH",9,1877,"051"
2866,0,45,"WASHINGTON",8,9291,"053"
2867,0,45,"WAYNE",9,217,"055"
2868,0,45,"WEBER",7,8739,"057"
2869,0,47,"VIP",0,0,"000"
2870,0,47,"ADDISON",9,1087,"001"
2871,0,47,"BENNINGTON",9,1487,"003"
2872,0,47,"CALEDONIA",9,770,"005"
2873,0,47,"CHITTENDEN",8,2011,"007"
2874,0,47,"ESSEX",9,359,"009"
2875,0,47,"FRANKLIN",8,1847,"011"
2876,0,47,"GRAND ISLE",8,360,"013"
2877,0,47,"LAMOILLE",9,899,"015"
2878,0,47,"ORANGE",9,1134,"017"
2879,0,47,"ORLEANS",9,1587,"019"
2880,0,47,"RUTLAND",8,1472,"021"
2881,0,47,"WASHINGTON",9,1123,"023"
2882,0,47,"WINDHAM",9,1764,"025"
2883,0,47,"WINDSOR",9,1356,"027"
2884,0,46,"VIP",0,1,"000"
2885,0,46,"ACCOMACK",9,2242,"001"
2886,0,46,"ALBEMARLE",8,2028,"003"
2887,0,46,"ALLEGHANY",9,757,"005"
2888,0,46,"AMELIA",9,121,"007"
2889,0,46,"AMHERST",8,1488,"009"
2890,0,46,"APPOMATTOX",9,891,"011"
2891,0,46,"ARLINGTON",6,2815,"013"
2892,0,46,"AUGUSTA",8,2161,"015"
2893,0,46,"BATH",9,127,"017"
2894,0,46,"BEDFORD",8,4243,"019"
2895,0,46,"BLAND",9,298,"021"
2896,0,46,"BOTETOURT",8,1255,"023"
2897,0,46,"BRUNSWICK",9,1694,"025"
2898,0,46,"BUCHANAN",9,1151,"027"
2899,0,46,"BUCKINGHAM",9,1191,"029"
2900,0,46,"CAMPBELL",8,1941,"031"
2901,0,46,"CAROLINE",9,1186,"033"
2902,0,46,"CARROLL",9,748,"035"
2903,0,46,"CHARLES CITY",7,452,"036"
2904,0,46,"CHARLOTTE",9,1097,"037"
2905,0,46,"CHESTERFIELD",7,5790,"041"
2906,0,46,"CLARKE",6,858,"043"
2907,0,46,"CRAIG",9,290,"045"
2908,0,46,"CULPEPER",6,1225,"047"
2909,0,46,"CUMBERLAND",9,831,"049"
2910,0,46,"DICKENSON",9,683,"051"
2911,0,46,"DINWIDDIE",7,2806,"053"
2912,0,46,"ESSEX",9,450,"057"
2913,0,46,"FAIRFAX",6,13008,"059"
2914,0,46,"FAUQUIER",6,3885,"061"
2915,0,46,"FLOYD",9,247,"063"
2916,0,46,"FLUVANNA",8,1717,"065"
2917,0,46,"FRANKLIN",9,3111,"067"
2918,0,46,"FREDERICK",8,3166,"069"
2919,0,46,"GILES",9,595,"071"
2920,0,46,"GLOUCESTER",7,1381,"073"
2921,0,46,"GOOCHLAND",7,1810,"075"
2922,0,46,"GRAYSON",9,1231,"077"
2923,0,46,"GREENE",8,862,"079"
2924,0,46,"GREENSVILLE",9,374,"081"
2925,0,46,"HALIFAX",9,1830,"083"
2926,0,46,"HANOVER",7,2206,"085"
2927,0,46,"HENRICO",7,3826,"087"
2928,0,46,"HENRY",8,1933,"089"
2929,0,46,"HIGHLAND",9,68,"091"
2930,0,46,"ISLE OF WIGHT",7,647,"093"
2931,0,46,"JAMES CITY",7,263,"095"
2932,0,46,"KING AND QUEEN",9,1073,"097"
2933,0,46,"KING GEORGE",6,1428,"099"
2934,0,46,"KING WILLIAM",9,1076,"101"
2935,0,46,"LANCASTER",9,621,"103"
2936,0,46,"LEE",9,1103,"105"
2937,0,46,"LOUDOUN",6,6705,"107"
2938,0,46,"LOUISA",9,1203,"109"
2939,0,46,"LUNENBURG",9,1520,"111"
2940,0,46,"MADISON",9,674,"113"
2941,0,46,"MATHEWS",7,636,"115"
2942,0,46,"MECKLENBURG",9,944,"117"
2943,0,46,"MIDDLESEX",9,1104,"119"
2944,0,46,"MONTGOMERY",8,3260,"121"
2945,0,46,"NELSON",9,760,"125"
2946,0,46,"NEW KENT",7,2105,"127"
2947,0,46,"NORTHAMPTON",9,814,"131"
2948,0,46,"NORTHUMBERLAND",9,1220,"133"
2949,0,46,"NOTTOWAY",9,1060,"135"
2950,0,46,"ORANGE",9,2336,"137"
2951,0,46,"PAGE",9,401,"139"
2952,0,46,"PATRICK",9,1594,"141"
2953,0,46,"PITTSYLVANIA",8,2585,"143"
2954,0,46,"POWHATAN",7,1719,"145"
2955,0,46,"PRINCE EDWARD",9,1647,"147"
2956,0,46,"PRINCE GEORGE",7,467,"149"
2957,0,46,"PRINCE WILLIAM",6,8461,"153"
2958,0,46,"PULASKI",9,1833,"155"
2959,0,46,"RAPPAHANNOCK",9,339,"157"
2960,0,46,"RICHMOND",9,792,"159"
2961,0,46,"ROANOKE",8,2569,"161"
2962,0,46,"ROCKBRIDGE",9,1074,"163"
2963,0,46,"ROCKINGHAM",8,2776,"165"
2964,0,46,"RUSSELL",9,1671,"167"
2965,0,46,"SCOTT",7,875,"169"
2966,0,46,"SHENANDOAH",9,2150,"171"
2967,0,46,"SMYTH",9,1646,"173"
2968,0,46,"SOUTHAMPTON",9,661,"175"
2969,0,46,"SPOTSYLVANIA",6,2831,"177"
2970,0,46,"STAFFORD",6,1234,"179"
2971,0,46,"SURRY",9,1086,"181"
2972,0,46,"SUSSEX",9,378,"183"
2973,0,46,"TAZEWELL",9,1260,"185"
2974,0,46,"WARREN",6,1066,"187"
2975,0,46,"WASHINGTON",7,1863,"191"
2976,0,46,"WESTMORELAND",9,1027,"193"
2977,0,46,"WISE",9,1220,"195"
2978,0,46,"WYTHE",9,1497,"197"
2979,0,46,"YORK",7,1935,"199"
2980,0,46,"ALEXANDRIA CITY",0,3700,"510"
2981,0,46,"BEDFORD CITY",8,1610,"515"
2982,0,46,"BRISTOL",5,21,"520"
2983,0,46,"BUENA VISTA CITY",0,0,"530"
2984,0,46,"CHARLOTTESVILLE CITY",0,356,"540"
2985,0,46,"CHESAPEAKE CITY",7,3061,"550"
2986,0,46,"CLIFTON FORGE CITY",0,20,"560"
2987,0,46,"COLONIAL HEIGHTS CITY",0,0,"570"
2988,0,46,"COVINGTON CITY",0,0,"580"
2989,0,46,"DANVILLE CITY",0,1971,"590"
2990,0,46,"EMPORIA CITY",9,0,"595"
2991,0,46,"FAIRFAX CITY",0,1164,"600"
2992,0,46,"FALLS CHURCH CITY",0,532,"610"
2993,0,46,"FRANKLIN CITY",0,437,"620"
2994,0,46,"FREDERICKSBURG CITY",0,2314,"630"
2995,0,46,"GALAX CITY",0,0,"640"
2996,0,46,"HAMPTON CITY",7,1879,"650"
2997,0,46,"HARRISONBURG CITY",0,776,"660"
2998,0,46,"HOPEWELL CITY",0,1130,"670"
2999,0,46,"LEXINGTON CITY",0,545,"678"
3000,0,46,"LYNCHBURG CITY",0,1406,"680"
3001,0,46,"MANASSAS CITY",0,2086,"683"
3002,0,46,"MANASSAS PARK CITY",0,0,"685"
3003,0,46,"MARTINSVILLE CITY",0,0,"690"
3004,0,46,"NEWPORT NEWS CITY",7,3637,"700"
3005,0,46,"NORFOLK CITY",7,6060,"710"
3006,0,46,"NORTON CITY",0,187,"720"
3007,0,46,"PETERSBURG CITY",0,2250,"730"
3008,0,46,"POQUOSON CITY",0,0,"735"
3009,0,46,"PORTSMOUTH CITY",7,2216,"740"
3010,0,46,"RADFORD",0,160,"750"
3011,0,46,"RICHMOND CITY",7,4719,"760"
3012,0,46,"ROANOKE CITY",0,4031,"770"
3013,0,46,"SALEM",0,99,"775"
3014,0,46,"SOUTH BOSTON CITY",0,0,"780"
3015,0,46,"STAUNTON CITY",0,884,"790"
3016,0,46,"SUFFOLK CITY",7,3421,"800"
3017,0,46,"VIRGINIA BEACH CITY",7,9476,"810"
3018,0,46,"WAYNESBORO CITY",0,762,"820"
3019,0,46,"WILLIAMSBURG CITY",0,1,"830"
3020,0,46,"WINCHESTER CITY",0,1582,"840"
3021,0,48,"VIP",0,13,"000"
1967,0,28,"CUMBERLAND",8,6782,"051"
1968,0,28,"CURRITUCK",7,2092,"053"
1969,0,28,"DARE",9,2924,"055"
1970,0,28,"DAVIDSON",7,4042,"057"
1971,0,28,"DAVIE",7,2754,"059"
1972,0,28,"DUPLIN",9,2088,"061"
1973,0,28,"DURHAM",7,21840,"063"
1974,0,28,"EDGECOMBE",8,3043,"065"
1975,0,28,"FORSYTH",7,13563,"067"
1976,0,28,"FRANKLIN",7,3368,"069"
1977,0,28,"GASTON",7,14025,"071"
1978,0,28,"GATES",9,571,"073"
1979,0,28,"GRAHAM",9,14,"075"
1980,0,28,"GRANVILLE",9,4368,"077"
1981,0,28,"GREENE",9,1700,"079"
1982,0,28,"GUILFORD",7,21654,"081"
1983,0,28,"HALIFAX",9,2495,"083"
1984,0,28,"HARNETT",8,8750,"085"
1985,0,28,"HAYWOOD",9,3276,"087"
1986,0,28,"HENDERSON",8,6428,"089"
1987,0,28,"HERTFORD",9,742,"091"
1988,0,28,"HOKE",9,5753,"093"
1989,0,28,"HYDE",9,516,"095"
1990,0,28,"IREDELL",8,5301,"097"
1991,0,28,"JACKSON",9,3340,"099"
1992,0,28,"JOHNSTON",7,7338,"101"
1993,0,28,"JONES",9,2614,"103"
1994,0,28,"LEE",9,22,"105"
1995,0,28,"LENOIR",9,2007,"107"
1996,0,28,"LINCOLN",7,3398,"109"
1997,0,28,"MCDOWELL",9,1677,"111"
1998,0,28,"MACON",9,4000,"113"
1999,0,28,"MADISON",8,1776,"115"
2000,0,28,"MARTIN",9,1663,"117"
2001,0,28,"MECKLENBURG",7,42432,"119"
2002,0,28,"MITCHELL",9,847,"121"
2003,0,28,"MONTGOMERY",9,845,"123"
2004,0,28,"MOORE",8,4575,"125"
2005,0,28,"NASH",8,3089,"127"
2006,0,28,"NEW HANOVER",8,8068,"129"
2007,0,28,"NORTHAMPTON",9,1157,"131"
2008,0,28,"ONSLOW",8,5480,"133"
2009,0,28,"ORANGE",7,8565,"135"
2010,0,28,"PAMLICO",9,1628,"137"
2011,0,28,"PASQUOTANK",9,74,"139"
2012,0,28,"PENDER",9,3160,"141"
2013,0,28,"PERQUIMANS",9,1455,"143"
2014,0,28,"PERSON",9,1733,"145"
2015,0,28,"PITT",8,5186,"147"
2016,0,28,"POLK",9,2829,"149"
2017,0,28,"RANDOLPH",7,8214,"151"
2018,0,28,"RICHMOND",9,1728,"153"
2019,0,28,"ROBESON",8,2423,"155"
2020,0,28,"ROCKINGHAM",8,4270,"157"
2021,0,28,"ROWAN",7,8682,"159"
2022,0,28,"RUTHERFORD",8,5774,"161"
2023,0,28,"SAMPSON",9,2677,"163"
2024,0,28,"SCOTLAND",9,1698,"165"
2025,0,28,"STANLY",9,2084,"167"
2026,0,28,"STOKES",7,1950,"169"
2027,0,28,"SURRY",8,2173,"171"
2028,0,28,"SWAIN",9,727,"173"
2029,0,28,"TRANSYLVANIA",9,1270,"175"
2030,0,28,"TYRRELL",9,299,"177"
2031,0,28,"UNION",7,10079,"179"
2032,0,28,"VANCE",9,790,"181"
2033,0,28,"WAKE",7,15671,"183"
2034,0,28,"WARREN",9,1656,"185"
2035,0,28,"WASHINGTON",9,292,"187"
2036,0,28,"WATAUGA",9,1063,"189"
2037,0,28,"WAYNE",8,4127,"191"
2038,0,28,"WILKES",8,1927,"193"
2039,0,28,"WILSON",8,2136,"195"
2040,0,28,"YADKIN",7,2170,"197"
2041,0,28,"YANCEY",9,98,"199"
2042,0,29,"VIP",0,16,"000"
2043,0,29,"ADAMS",9,38,"001"
2044,0,29,"BARNES",9,236,"003"
2045,0,29,"BENSON",9,615,"005"
2046,0,29,"BILLINGS",9,8,"007"
2047,0,29,"BOTTINEAU",9,171,"009"
2048,0,29,"BOWMAN",9,18,"011"
2049,0,29,"BURKE",9,62,"013"
2050,0,29,"BURLEIGH",8,1433,"015"
2051,0,29,"CASS",8,4698,"017"
2052,0,29,"CAVALIER",9,174,"019"
2053,0,29,"DICKEY",9,209,"021"
2054,0,29,"DIVIDE",9,133,"023"
2055,0,29,"DUNN",9,210,"025"
2056,0,29,"EDDY",9,60,"027"
2057,0,29,"EMMONS",9,736,"029"
2058,0,29,"FOSTER",9,15,"031"
2059,0,29,"GOLDEN VALLEY",9,48,"033"
2060,0,29,"GRAND FORKS",8,1214,"035"
2061,0,29,"GRANT",9,149,"037"
2062,0,29,"GRIGGS",9,29,"039"
2063,0,29,"HETTINGER",9,49,"041"
2064,0,29,"KIDDER",9,103,"043"
2065,0,29,"LAMOURE",9,69,"045"
2066,0,29,"LOGAN",9,52,"047"
2067,0,29,"MCHENRY",9,185,"049"
2068,0,29,"MCINTOSH",9,41,"051"
2069,0,29,"MCKENZIE",9,1052,"053"
2070,0,29,"MCLEAN",9,484,"055"
2071,0,29,"MERCER",9,217,"057"
2072,0,29,"MORTON",8,822,"059"
2073,0,29,"MOUNTRAIL",9,307,"061"
2074,0,29,"NELSON",9,60,"063"
2075,0,29,"OLIVER",9,158,"065"
2076,0,29,"PEMBINA",9,136,"067"
2077,0,29,"PIERCE",9,32,"069"
2078,0,29,"RAMSEY",9,108,"071"
2079,0,29,"RANSOM",9,157,"073"
2080,0,29,"RENVILLE",9,49,"075"
2081,0,29,"RICHLAND",9,489,"077"
2082,0,29,"ROLETTE",9,383,"079"
2083,0,29,"SARGENT",9,119,"081"
2084,0,29,"SHERIDAN",9,79,"083"
2085,0,29,"SIOUX",9,132,"085"
2086,0,29,"SLOPE",9,77,"087"
2087,0,29,"STARK",9,927,"089"
2088,0,29,"STEELE",9,87,"091"
2089,0,29,"STUTSMAN",9,507,"093"
2090,0,29,"TOWNER",9,57,"095"
2091,0,29,"TRAILL",9,167,"097"
2092,0,29,"WALSH",9,278,"099"
2093,0,29,"WARD",9,2026,"101"
2094,0,29,"WELLS",9,58,"103"
2095,0,29,"WILLIAMS",9,1700,"105"
2096,0,36,"VIP",0,16,"000"
2097,0,36,"ADAMS",9,2161,"001"
2098,0,36,"ALLEN",8,2064,"003"
2099,0,36,"ASHLAND",9,2368,"005"
2100,0,36,"ASHTABULA",6,3082,"007"
2101,0,36,"ATHENS",9,806,"009"
2102,0,36,"AUGLAIZE",8,413,"011"
2103,0,36,"BELMONT",8,3085,"013"
2104,0,36,"BROWN",7,3093,"015"
2105,0,36,"BUTLER",7,10590,"017"
2106,0,36,"CARROLL",7,1584,"019"
2107,0,36,"CHAMPAIGN",9,3376,"021"
2108,0,36,"CLARK",7,9275,"023"
2109,0,36,"CLERMONT",7,3696,"025"
2110,0,36,"CLINTON",9,2927,"027"
2111,0,36,"COLUMBIANA",7,4238,"029"
2112,0,36,"COSHOCTON",9,1974,"031"
2113,0,36,"CRAWFORD",8,618,"033"
2114,0,36,"CUYAHOGA",6,49120,"035"
2115,0,36,"DARKE",9,1978,"037"
2116,0,36,"DEFIANCE",9,142,"039"
2117,0,36,"DELAWARE",7,9136,"041"
2118,0,36,"ERIE",8,4320,"043"
2119,0,36,"FAIRFIELD",7,8061,"045"
2120,0,36,"FAYETTE",9,482,"047"
2121,0,36,"FRANKLIN",7,34965,"049"
2122,0,36,"FULTON",7,219,"051"
2123,0,36,"GALLIA",9,1651,"053"
2124,0,36,"GEAUGA",6,7721,"055"
2125,0,36,"GREENE",7,14026,"057"
